Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
192.168.101.8-99.86.47.115-55191-443-6,192.168.101.8,55191,99.86.47.115,443,6,10/04/2023 12:53:54 AM,24437,0,2,0.0,1.0,0,0,0,0,1.0,0.0,0.5,0.7071067811865476,40.92155338216639,81.84310676433277,24437.0,0.0,24437.0,24437.0,0,0,0,0,0,24437.0,24437.0,0.0,24437.0,24437.0,0,0,0,0,0,52,0.0,81.84310676433277,0.0,1.0,0.6666666666666667,0.5773502691896257,0.3333333333333333,0,0,0,0,1,0,0,0,0.0,1.0,0.0,0.5,0,0,0,0,0,0,0,0,2,1,-1,142,0,0,0,0,0,0,0,0,0,0,No Label
192.168.101.8-18.165.61.26-54670-443-6,192.168.101.8,54670,18.165.61.26,443,6,10/04/2023 12:53:30 AM,45907827,5,8,75.0,912.0,39.0,0.0,15.0,20.137030565602267,447.0,0.0,114.0,190.6185420451761,21.499601799928367,0.28317611286633104,3825652.25,1.2970767933615841E7,4.5012064E7,0.0,4.5655824E7,1.1413956E7,2.25705428847816E7,4.5269486E7,2254.0,4.5907827E7,6558261.000000001,1.7067941434891146E7,4.5263912E7,0.0,0,1,0,0,100,172,0.10891388956397349,0.17426222330235758,0.0,447.0,98.7142857142857,171.11958417408596,29281.91208791209,0,0,0,1,1,0,0,0,1.0,106.3076923076923,15.0,114.0,0,0,0,0,0,0,5,75,8,912,-1,158,3,0,643915.0,0.0,643915.0,643915.0,4.5012064E7,0.0,4.5012064E7,4.5012064E7,No Label
192.168.101.8-108.158.221.53-62107-443-17,192.168.101.8,62107,108.158.221.53,443,17,10/04/2023 12:50:59 AM,58179610,143,166,34657.0,110460.0,1250.0,41.0,242.35664335664345,299.7454884152109,1420.0,43.0,665.4216867469879,598.8735207285966,2494.2931037179524,5.3111390743251805,188894.8376623378,914027.5390905794,1.2131393E7,0.0,5.8087511E7,409066.9788732392,1316297.157205178,1.2131393E7,50.0,5.8174808E7,352574.59393939405,1354291.8739652298,1.4069455E7,0.0,0,0,0,0,1144,1328,2.4579057852055044,2.853233289119676,41.0,1420.0,472.1516129032257,528.4538412917738,279263.46237603115,0,0,0,0,0,0,0,0,1.0,473.6796116504854,242.35664335664336,665.4216867469879,0,0,0,0,0,0,143,34657,166,110460,-1,-1,143,0,1.45528645E7,1.778822779622255E7,2.7131041E7,1974688.0,1.02904895E7,2603430.696720099,1.2131393E7,8449586.0,No Label
192.168.101.1-192.168.101.8-53-63394-17,192.168.101.8,63394,192.168.101.1,53,17,10/04/2023 12:49:38 AM,10419,0,2,0.0,132.0,0,0,0,0,104.0,28.0,66.0,53.74011537017761,12669.162107687878,191.9570016316345,10419.0,0.0,10419.0,10419.0,0,0,0,0,0,10419.0,10419.0,0.0,10419.0,10419.0,0,0,0,0,0,16,0.0,191.9570016316345,28.0,104.0,53.33333333333333,43.878620458411554,1925.3333333333333,0,0,0,0,0,0,0,0,0.0,80.0,0.0,66.0,0,0,0,0,0,0,0,0,2,132,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
192.168.101.8-108.158.221.53-56754-443-17,192.168.101.8,56754,108.158.221.53,443,17,10/04/2023 12:51:34 AM,17665018,17,20,2988.0,12518.0,1087.0,43.0,175.76470588235293,343.0361732769164,1420.0,43.0,625.9,586.902923919504,877.7800283022639,2.0945350862365384,490694.9444444444,2796128.2209405913,1.6796624E7,0.0,1.7642611E7,1102663.1875,4186641.2798615587,1.6796624E7,68.0,1.7664686E7,929720.3157894736,3856686.8106832043,1.6851281E7,0.0,0,0,0,0,136,160,0.9623539585411122,1.1321811276954261,43.0,1420.0,440.9473684210526,544.2975610756379,296259.8349928877,0,0,0,0,0,0,0,0,1.0,452.86486486486484,175.76470588235293,625.9,0,0,0,0,0,0,17,2988,20,12518,-1,-1,17,0,294683.0,0.0,294683.0,294683.0,1.6796624E7,0.0,1.6796624E7,1.6796624E7,No Label
192.168.101.8-117.219.229.78-63253-443-17,192.168.101.8,63253,117.219.229.78,443,17,10/04/2023 12:51:01 AM,30945661,367,2291,15757.0,2841408.0,1246.0,31.0,42.93460490463214,94.67578311542158,1250.0,22.0,1240.2479266695775,101.75224894277959,92328.45276757862,85.89249394285034,11646.842679713922,544652.3790649266,2.8055629E7,-77.0,3.094488E7,84548.85245901627,1467120.7433699665,2.8055629E7,33.0,3.0945379E7,13513.265938864659,586916.6146259436,2.8067026E7,0.0,0,0,0,0,2936,18328,11.85949784688716,74.03299609596317,22.0,1250.0,1074.9962391876627,425.17390323474774,180772.84799187063,0,0,0,0,0,0,0,0,6.0,1075.400677200903,42.93460490463215,1240.2479266695766,0,0,0,0,0,0,367,15757,2291,2841408,-1,-1,367,0,1706215.0,0.0,1706215.0,1706215.0,2.8055629E7,0.0,2.8055629E7,2.8055629E7,No Label
151.101.2.137-192.168.101.8-443-55271-6,192.168.101.8,55271,151.101.2.137,443,6,10/04/2023 12:52:37 AM,95319166,16,20,2390.0,2686.0,847.0,0.0,149.37499999999997,256.3372453104178,890.0,0.0,134.3,257.96778664664396,53.25266903824988,0.377678503817375,2723404.742857143,1.05777445488289E7,4.5011053E7,0.0,9.5259402E7,6350626.8,1.5722336705508796E7,4.5029163E7,64.0,9.5319166E7,5016798.2105263155,1.4132212564668486E7,4.5052658E7,0.0,0,0,0,0,332,448,0.16785711280772223,0.20982139100965277,0.0,890.0,137.18918918918916,251.18583623350327,63094.32432432433,0,1,0,0,0,0,0,0,1.0,141.0,149.375,134.3,0,0,0,0,0,0,16,2390,20,2686,-1,284,12,0,2653076.0,2521160.9440493877,4435806.0,870346.0,4.49857045E7,35848.1924858144,4.5011053E7,4.4960356E7,No Label
192.168.101.8-18.66.78.17-55332-443-6,192.168.101.8,55332,18.66.78.17,443,6,10/04/2023 12:53:34 AM,45157510,8,11,1129.0,832.0,517.0,0.0,141.125,206.1015266457633,359.0,0.0,75.63636363636364,121.17282923764117,43.425777904937625,0.42074950545324574,2508750.5555555555,1.06070247941969E7,4.5010398E7,0.0,4.5114942E7,6444991.714285715,1.7033774343270477E7,4.5073956E7,583.0,4.515751E7,4515751.0,1.423676563843844E7,4.5034257E7,0.0,0,0,0,0,160,256,0.17715768650662977,0.24359181894661597,0.0,517.0,98.05,157.97350710599682,24955.628947368423,0,1,0,0,0,0,0,0,1.0,103.21052631578948,141.125,75.63636363636364,0,0,0,0,0,0,8,1129,11,832,-1,133,6,0,123253.0,0.0,123253.0,123253.0,4.5010398E7,0.0,4.5010398E7,4.5010398E7,No Label
192.168.101.1-192.168.101.8-53-61055-17,192.168.101.8,61055,192.168.101.1,53,17,10/04/2023 12:51:37 AM,23718479,2,4,68.0,290.0,35.0,33.0,34.0,1.4142135623730951,141.0,33.0,72.5,47.50789408087881,15.093716591186139,0.2529673171707174,4743695.8,1.0005528116403587E7,2.2623475E7,8780.0,2.2632255E7,2.2632255E7,0.0,2.2632255E7,2.2632255E7,2.3718479E7,7906159.666666667,1.276672084019363E7,2.2635102E7,9848.0,0,0,0,0,16,32,0.0843224390569058,0.1686448781138116,33.0,141.0,55.857142857142854,39.49442395844664,1559.8095238095239,0,0,0,0,0,0,0,0,2.0,65.16666666666667,34.0,72.5,0,0,0,0,0,0,2,68,4,290,-1,-1,2,0,1083377.0,0.0,1083377.0,1083377.0,2.2623475E7,0.0,2.2623475E7,2.2623475E7,No Label
192.168.101.8-8.8.8.8-56086-443-17,192.168.101.8,56086,8.8.8.8,443,17,10/04/2023 12:49:38 AM,116817,9,14,781.0,6198.0,247.0,31.0,86.77777777777779,84.38272598372515,1250.0,23.0,442.7142857142857,509.93052748109017,59743.01685542344,196.88915140775742,5309.863636363637,13296.112759161191,44891.0,0.0,113150.0,14143.75,31381.860373470532,90293.0,170.0,116817.0,8985.923076923074,16834.902739356403,45889.0,0.0,0,0,0,0,72,112,77.04358098564421,119.84557042211321,23.0,1250.0,342.87499999999994,465.7878143999457,216958.28804347827,0,0,0,0,0,0,0,0,1.0,357.7826086956522,86.77777777777777,442.7142857142857,0,0,0,0,0,0,9,781,14,6198,-1,-1,9,0,0,0,0,0,0,0,0,0,No Label
192.168.101.8-108.158.221.11-49962-443-17,192.168.101.8,49962,108.158.221.11,443,17,10/04/2023 12:49:49 AM,5101400,17,21,1668.0,13823.0,437.0,43.0,98.11764705882354,127.61312743647358,1420.0,43.0,658.2380952380953,599.9631575990234,3036.617399145333,7.4489355863096405,137875.6756756757,537052.1797929805,2961641.0,0.0,5077940.0,317371.25,796189.5327852953,2961641.0,122.0,5074719.0,253735.94999999998,733668.3901099844,3008141.0,0.0,0,0,0,0,136,168,3.332418551770102,4.116517034539538,43.0,1420.0,429.25641025641016,540.4306624763896,292065.30094466935,0,0,0,0,0,0,0,0,1.0,440.55263157894734,98.11764705882354,658.2380952380952,0,0,0,0,0,0,17,1668,21,13823,-1,-1,17,0,0,0,0,0,0,0,0,0,No Label
192.168.101.8-104.17.25.14-55183-443-6,192.168.101.8,55183,104.17.25.14,443,6,10/04/2023 12:53:52 AM,20033,0,2,0.0,1.0,0,0,0,0,1.0,0.0,0.5,0.7071067811865476,49.91763590076374,99.83527180152748,20033.0,0.0,20033.0,20033.0,0,0,0,0,0,20033.0,20033.0,0.0,20033.0,20033.0,0,0,0,0,0,52,0.0,99.83527180152748,0.0,1.0,0.6666666666666667,0.5773502691896257,0.3333333333333333,0,0,0,0,1,0,0,0,0.0,1.0,0.0,0.5,0,0,0,0,0,0,0,0,2,1,-1,8,0,0,0,0,0,0,0,0,0,0,No Label
192.168.101.8-18.164.246.127-55186-443-6,18.164.246.127,443,192.168.101.8,55186,6,10/04/2023 12:51:38 AM,3428845,4,1,5284.0,0.0,1420.0,1024.0,1321.0,198.0,0.0,0.0,0.0,0.0,1541.0437042211008,1.4582169797701559,857211.25,677721.032750878,1743988.0,215879.0,3212966.0,1070988.6666666667,644013.9704147212,1743988.0,460522.0,0,0,0,0,0,0,0,0,0,80,20,1.1665735838161246,0.29164339595403116,0.0,1420.0,880.6666666666666,699.1900075563628,488866.6666666667,1,0,0,0,1,0,0,0,0.0,1056.8,1321.0,0.0,0,0,0,0,0,0,4,5284,1,0,-1,131,4,0,0,0,0,0,0,0,0,0,No Label
142.250.194.14-192.168.101.8-443-50622-17,192.168.101.8,50622,142.250.194.14,443,17,10/04/2023 12:54:04 AM,6478523,15,18,4087.0,6606.0,1250.0,30.0,272.4666666666667,437.4840187557332,1250.0,21.0,366.9999999999999,518.3641690594613,1650.5305298754051,5.093753622546374,202453.84375,930325.8985690951,5274257.0,0.0,6440963.0,460068.7857142857,1405435.4509498074,5321472.0,76.0,6478523.0,381089.5882352941,1276667.0289528344,5304929.0,0.0,0,0,0,0,120,144,2.3153425557028973,2.7784110668434767,21.0,1250.0,351.26470588235287,497.0438252016848,247052.56417112297,0,0,0,0,0,0,0,0,1.0,361.90909090909093,272.46666666666664,367.0,0,0,0,0,0,0,15,4087,18,6606,-1,-1,15,0,597084.0,0.0,597084.0,597084.0,5274257.0,0.0,5274257.0,5274257.0,No Label
142.250.194.195-192.168.101.8-443-55230-6,192.168.101.8,55230,142.250.194.195,443,6,10/04/2023 12:54:16 AM,18442,0,2,0.0,1.0,0,0,0,0,1.0,0.0,0.5,0.7071067811865476,54.22405379026136,108.44810758052272,18442.0,0.0,18442.0,18442.0,0,0,0,0,0,18442.0,18442.0,0.0,18442.0,18442.0,0,0,0,0,0,52,0.0,108.44810758052272,0.0,1.0,0.6666666666666667,0.5773502691896257,0.3333333333333333,0,0,0,0,1,0,0,0,0.0,1.0,0.0,0.5,0,0,0,0,0,0,0,0,2,1,-1,265,0,0,0,0,0,0,0,0,0,0,No Label
192.168.101.8-108.158.221.53-55139-443-6,192.168.101.8,55139,108.158.221.53,443,6,10/04/2023 12:53:05 AM,58512928,12,13,1538.0,1067.0,630.0,0.0,128.16666666666666,234.1145148439243,483.0,0.0,82.07692307692308,178.2977199043132,44.52007597363782,0.4272560074245473,2438038.6666666665,9414064.977199448,4.5008149E7,0.0,4.5918783E7,4174434.8181818184,1.3564110573905757E7,4.5070354E7,89.0,5.8512928E7,4876077.333333333,1.3157492484887794E7,4.5095663E7,0.0,0,0,0,0,240,296,0.20508288356378268,0.22217312386076457,0.0,630.0,100.23076923076923,200.78671424022212,40315.30461538462,0,0,0,0,1,0,0,0,1.0,104.24,128.16666666666666,82.07692307692308,0,0,0,0,0,0,12,1538,13,1067,-1,148,9,0,482118.5,606012.431787088,910634.0,53603.0,2.87305885E7,2.301994682144858E7,4.5008149E7,1.2453028E7,No Label
192.168.101.1-192.168.101.8-53-61548-17,192.168.101.8,61548,192.168.101.1,53,17,10/04/2023 12:49:52 AM,16398,0,2,0.0,269.0,0,0,0,0,220.0,49.0,134.5,120.91525958289962,16404.43956580071,121.96609342602757,16398.0,0.0,16398.0,16398.0,0,0,0,0,0,16398.0,16398.0,0.0,16398.0,16398.0,0,0,0,0,0,16,0.0,121.96609342602757,49.0,220.0,106.0,98.72689603142601,9747.0,0,0,0,0,0,0,0,0,0.0,159.0,0.0,134.5,0,0,0,0,0,0,0,0,2,269,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
192.168.101.8-20.198.118.190-53598-443-6,192.168.101.8,53598,20.198.118.190,443,6,10/04/2023 12:50:22 AM,91741,1,2,0.0,272.0,0.0,0.0,0.0,0.0,171.0,101.0,136.0,49.49747468305833,2964.8684884620834,32.70075538744945,45870.5,3766.7578233807385,48534.0,43207.0,0,0,0,0,0,43207.0,43207.0,0.0,43207.0,43207.0,0,1,0,0,20,40,10.900251795816484,21.800503591632967,0.0,171.0,93.25,70.38169743145822,4953.583333333333,0,0,0,1,1,0,0,0,2.0,124.33333333333333,0.0,136.0,0,0,0,0,0,0,1,0,2,272,-1,6980,0,0,0,0,0,0,0,0,0,0,No Label
192.168.101.8-108.158.221.31-54821-443-6,192.168.101.8,54821,108.158.221.31,443,6,10/04/2023 12:54:01 AM,62974,0,2,0.0,1.0,0,0,0,0,1.0,0.0,0.5,0.7071067811865476,15.879569346079334,31.75913869215867,62974.0,0.0,62974.0,62974.0,0,0,0,0,0,62974.0,62974.0,0.0,62974.0,62974.0,0,0,0,0,0,52,0.0,31.75913869215867,0.0,1.0,0.6666666666666667,0.5773502691896257,0.3333333333333333,0,0,0,0,1,0,0,0,0.0,1.0,0.0,0.5,0,0,0,0,0,0,0,0,2,1,-1,135,0,0,0,0,0,0,0,0,0,0,No Label
162.159.152.4-192.168.101.8-443-64058-17,192.168.101.8,64058,162.159.152.4,443,17,10/04/2023 12:53:29 AM,52125802,148,127,110357.0,60819.0,1250.0,43.0,745.6554054054054,557.7239669441474,1250.0,23.0,478.8897637795278,504.13563034492716,3283.901511961389,5.275698204125473,190240.1532846715,1075101.3065648265,1.1488955E7,0.0,5.2101765E7,354433.7755102041,1451070.0571504468,1.1488955E7,46.0,5.2120758E7,413656.8095238094,1569125.2393810188,1.1528502E7,0.0,0,0,0,0,1184,1016,2.8392848516748,2.436413352450673,23.0,1250.0,624.731884057971,549.3958670772181,301835.81876152824,0,0,0,0,0,0,0,0,0.0,627.0036363636364,745.6554054054054,478.8897637795276,0,0,0,0,0,0,148,110357,127,60819,-1,-1,148,0,1685092.3333333335,2914583.1897759014,7631081.0,408140.0,6890561.666666666,2463962.0254912754,1.1488955E7,5010096.0,No Label
192.168.101.8-18.164.246.127-55189-443-6,18.164.246.127,443,192.168.101.8,55189,6,10/04/2023 12:51:38 AM,3370567,4,1,5284.0,0.0,1420.0,1024.0,1321.0,198.0,0.0,0.0,0.0,0.0,1567.6887597843331,1.4834299392357428,842641.75,649416.4919240322,1679715.0,210712.0,3159855.0,1053285.0,605300.9147118481,1679715.0,471596.0,0,0,0,0,0,0,0,0,0,80,20,1.1867439513885942,0.29668598784714856,0.0,1420.0,880.6666666666666,699.1900075563628,488866.6666666667,1,0,0,0,1,0,0,0,0.0,1056.8,1321.0,0.0,0,0,0,0,0,0,4,5284,1,0,-1,131,4,0,0,0,0,0,0,0,0,0,No Label
192.168.101.1-192.168.101.8-53-52258-17,192.168.101.8,52258,192.168.101.1,53,17,10/04/2023 12:53:34 AM,880452,3,5,101.0,417.0,37.0,31.0,33.666666666666664,3.0550504633038935,235.0,32.0,83.4,85.12520190871797,588.3341738107245,9.086242066574895,125778.85714285714,160102.8921594158,428425.0,9505.0,470216.0,235108.0,288523.60835467174,439125.0,31091.0,880452.0,220113.0,289298.950908341,631074.0,9505.0,0,0,0,0,24,40,3.407340774965586,5.67890129160931,31.0,235.0,61.111111111111114,65.7598746281584,4324.361111111111,0,0,0,0,0,0,0,0,1.0,68.75,33.666666666666664,83.4,0,0,0,0,0,0,3,101,5,417,-1,-1,3,0,0,0,0,0,0,0,0,0,No Label
192.168.101.8-104.77.173.25-55199-443-6,104.77.173.25,443,192.168.101.8,55199,6,10/04/2023 12:53:39 AM,39380,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.18080243778569,19690.0,27762.426442946227,39321.0,59.0,0,0,0,0,0,59.0,59.0,0.0,59.0,59.0,0,0,0,0,20,40,25.393600812595228,50.787201625190455,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,2.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,2,0,-1,1042,0,0,0,0,0,0,0,0,0,0,No Label
192.168.101.1-192.168.101.8-53-50537-17,192.168.101.8,50537,192.168.101.1,53,17,10/04/2023 12:49:38 AM,2763,0,2,0.0,88.0,0,0,0,0,60.0,28.0,44.0,22.627416997969522,31849.439015562795,723.8508867173363,2763.0,0.0,2763.0,2763.0,0,0,0,0,0,2763.0,2763.0,0.0,2763.0,2763.0,0,0,0,0,0,16,0.0,723.8508867173363,28.0,60.0,38.666666666666664,18.475208614068023,341.3333333333333,0,0,0,0,0,0,0,0,0.0,58.0,0.0,44.0,0,0,0,0,0,0,0,0,2,88,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
151.101.129.69-192.168.101.8-443-55073-6,192.168.101.8,55073,151.101.129.69,443,6,10/04/2023 12:52:15 AM,90103100,2,3,2.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.33333333333333337,0.5773502691896257,0.03329519184134619,0.055491986402243655,2.2525775E7,2.596289518615679E7,4.5012568E7,33147.0,4.5045715E7,4.5045715E7,0.0,4.5045715E7,4.5045715E7,4.5090532E7,2.2545266E7,3.1814028090992343E7,4.5041181E7,49351.0,0,0,0,0,40,84,0.022196794560897463,0.03329519184134619,0.0,1.0,0.6666666666666666,0.5163977794943222,0.2666666666666666,0,0,0,0,1,0,0,0,1.0,0.8,1.0,0.3333333333333333,0,0,0,0,0,0,2,2,3,1,-1,280,2,0,41249.0,11457.958282346815,49351.0,33147.0,4.5010301E7,3206.0221458998067,4.5012568E7,4.5008034E7,No Label
142.250.207.202-192.168.101.8-443-49243-17,192.168.101.8,49243,142.250.207.202,443,17,10/04/2023 12:49:59 AM,217497,26,39,2547.0,42908.0,1250.0,32.0,97.96153846153845,245.59437791109653,1250.0,24.0,1100.2051282051277,362.77324942631213,208991.38838696625,298.85469684639327,3398.390625,9163.85763473833,46179.0,0.0,171613.0,6864.520000000001,12789.310054755366,46179.0,96.0,217497.0,5723.605263157895,16856.113598655604,79227.0,0.0,0,0,0,0,208,312,119.54187873855732,179.31281810783597,24.0,1250.0,707.6515151515152,588.0558448735771,345809.6766899766,0,0,0,0,0,0,0,0,1.0,718.5384615384615,97.96153846153847,1100.2051282051282,0,0,0,0,0,0,26,2547,39,42908,-1,-1,26,0,0,0,0,0,0,0,0,0,No Label
192.168.101.8-44.240.84.175-55201-443-6,192.168.101.8,55201,44.240.84.175,443,6,10/04/2023 12:51:40 AM,375319,0,3,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,7.993200450816505,187659.5,265390.61000815383,375319.0,0.0,0,0,0,0,0,375319.0,187659.5,265390.61000815383,375319.0,0.0,0,0,0,0,0,60,0.0,7.993200450816505,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,3,0,-1,275,0,0,0,0,0,0,0,0,0,0,No Label
192.168.101.8-44.240.84.175-55216-443-6,192.168.101.8,55216,44.240.84.175,443,6,10/04/2023 12:52:55 AM,290766,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,6.878383304788042,290766.0,0.0,290766.0,290766.0,0,0,0,0,0,290766.0,290766.0,0.0,290766.0,290766.0,0,0,0,0,0,52,0.0,6.878383304788042,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,219,0,0,0,0,0,0,0,0,0,0,No Label
142.250.194.16-192.168.101.8-443-54498-6,142.250.194.16,443,192.168.101.8,54498,6,10/04/2023 12:52:02 AM,68,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,29411.764705882353,68.0,0.0,68.0,68.0,0,0,0,0,0,68.0,68.0,0.0,68.0,68.0,0,0,0,0,0,40,0.0,29411.764705882353,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,1021,0,0,0,0,0,0,0,0,0,0,No Label
142.250.194.67-192.168.101.8-443-54855-6,142.250.194.67,443,192.168.101.8,54855,6,10/04/2023 12:50:49 AM,116,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,17241.379310344826,116.0,0.0,116.0,116.0,0,0,0,0,0,116.0,116.0,0.0,116.0,116.0,0,0,0,0,0,40,0.0,17241.379310344826,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,518,0,0,0,0,0,0,0,0,0,0,No Label
192.168.101.8-13.35.191.85-55202-443-6,192.168.101.8,55202,13.35.191.85,443,6,10/04/2023 12:53:55 AM,18679,0,2,0.0,1.0,0,0,0,0,1.0,0.0,0.5,0.7071067811865476,53.5360565340757,107.0721130681514,18679.0,0.0,18679.0,18679.0,0,0,0,0,0,18679.0,18679.0,0.0,18679.0,18679.0,0,0,0,0,0,52,0.0,107.0721130681514,0.0,1.0,0.6666666666666667,0.5773502691896257,0.3333333333333333,0,0,0,0,1,0,0,0,0.0,1.0,0.0,0.5,0,0,0,0,0,0,0,0,2,1,-1,133,0,0,0,0,0,0,0,0,0,0,No Label
192.168.101.8-18.164.246.127-55190-443-6,18.164.246.127,443,192.168.101.8,55190,6,10/04/2023 12:51:38 AM,3370567,4,1,5284.0,0.0,1420.0,1024.0,1321.0,198.0,0.0,0.0,0.0,0.0,1567.6887597843331,1.4834299392357428,842641.75,651078.0632885608,1679715.0,208796.0,3161771.0,1053923.6666666667,606641.3082549962,1679715.0,468443.0,0,0,0,0,0,0,0,0,0,80,20,1.1867439513885942,0.29668598784714856,0.0,1420.0,880.6666666666666,699.1900075563628,488866.6666666667,1,0,0,0,1,0,0,0,0.0,1056.8,1321.0,0.0,0,0,0,0,0,0,4,5284,1,0,-1,131,4,0,0,0,0,0,0,0,0,0,No Label
192.168.101.8-108.158.245.104-62226-443-17,192.168.101.8,62226,108.158.245.104,443,17,10/04/2023 12:53:17 AM,1034634,12,17,2227.0,12114.0,1250.0,43.0,185.58333333333331,350.39106939982287,1420.0,43.0,712.5882352941177,596.0294727217281,13860.940197209833,28.02923545910921,36951.21428571428,149202.7263389963,791621.0,0.0,1005217.0,91383.36363636363,234060.10257037517,792280.0,193.0,1033975.0,64623.43750000001,195491.4402316953,791974.0,0.0,0,0,0,0,96,136,11.59830432790726,16.43093113120195,43.0,1420.0,519.6999999999999,573.5544437976224,328964.7,0,0,0,0,0,0,0,0,1.0,537.6206896551724,185.58333333333334,712.5882352941177,0,0,0,0,0,0,12,2227,17,12114,-1,-1,12,0,0,0,0,0,0,0,0,0,No Label
138.68.63.103-192.168.101.8-443-59613-17,192.168.101.8,59613,138.68.63.103,443,17,10/04/2023 12:52:01 AM,1412308,11,10,808.0,6038.0,420.0,28.0,73.45454545454545,115.90544735806306,1252.0,22.0,603.8,585.3353834436383,4847.384564839965,14.869277806257559,70615.4,128326.47452223279,449120.0,0.0,1126722.0,112672.20000000001,166593.2553622078,479634.0,193.0,1381794.0,153532.66666666666,177320.0530044473,477218.0,0.0,0,0,0,0,88,80,7.788669327087293,7.080608479170267,22.0,1252.0,368.00000000000006,512.0531036449062,262198.380952381,0,0,0,0,0,0,0,0,0.0,385.5238095238095,73.45454545454545,603.8,0,0,0,0,0,0,11,808,10,6038,-1,-1,11,0,0,0,0,0,0,0,0,0,No Label
192.168.101.8-199.232.253.229-55197-443-6,192.168.101.8,55197,199.232.253.229,443,6,10/04/2023 12:53:54 AM,42372,0,2,0.0,1.0,0,0,0,0,1.0,0.0,0.5,0.7071067811865476,23.600490890210516,47.20098178042103,42372.0,0.0,42372.0,42372.0,0,0,0,0,0,42372.0,42372.0,0.0,42372.0,42372.0,0,0,0,0,0,52,0.0,47.20098178042103,0.0,1.0,0.6666666666666667,0.5773502691896257,0.3333333333333333,0,0,0,0,1,0,0,0,0.0,1.0,0.0,0.5,0,0,0,0,0,0,0,0,2,1,-1,280,0,0,0,0,0,0,0,0,0,0,No Label
192.168.101.8-18.164.246.127-55188-443-6,18.164.246.127,443,192.168.101.8,55188,6,10/04/2023 12:51:38 AM,3370028,4,1,5284.0,0.0,1420.0,1024.0,1321.0,198.0,0.0,0.0,0.0,0.0,1567.9394948647312,1.483667198017346,842507.0,650591.925858291,1679715.0,213317.0,3156711.0,1052237.0,609085.1694040826,1679715.0,463383.0,0,0,0,0,0,0,0,0,0,80,20,1.1869337584138766,0.29673343960346915,0.0,1420.0,880.6666666666666,699.1900075563628,488866.6666666667,1,0,0,0,1,0,0,0,0.0,1056.8,1321.0,0.0,0,0,0,0,0,0,4,5284,1,0,-1,131,4,0,0,0,0,0,0,0,0,0,No Label
